"Report Refresh Date";"User Principal Name";"Display Name";"Is Deleted";"Deleted Date";"Last Activity Date";"Report Period";"Created Date";"Item Count";"Storage Used (Byte)";"Issue Warning Quota (Byte)";"Prohibit Send Quota (Byte)";"Prohibit Send/Receive Quota (Byte)";"Deleted Item Count";"Deleted Item Size (Byte)";"Deleted Item Quota (Byte)";"Has Archive";"Recipient Type"
"2023-07-29";"4762@anonimo.com";;"False";;"2021-11-19";180;"2021-01-24";854;43916893;52613349376;53150220288;53687091200;738;12933152;107374182400;"False";"Shared"
"2023-07-29";"4156@anonimo.com";;"False";;"2021-05-06";180;"2021-01-24";1507;91572009;105226698752;106300440576;107374182400;780;6627931;107374182400;"False";"User"
"2023-07-29";"4281@anonimo.com";;"False";;"2022-11-22";180;"2022-10-27";205;38730176;52613349376;53150220288;53687091200;89;57950449;107374182400;"False";"Shared"
"2023-07-29";"5031@anonimo.com";;"False";;"2021-09-08";180;"2021-04-14";446;38838108;52613349376;53150220288;53687091200;0;37268;107374182400;"False";"Shared"
"2023-07-29";"4370@anonimo.com";;"False";;"2023-01-10";180;"2022-12-21";230;38883116;52613349376;53150220288;53687091200;103;11302538;107374182400;"False";"Shared"
"2023-07-29";"1390@anonimo.com";;"False";;"2023-07-28";180;"2022-05-03";790;80008354;105226698752;106300440576;107374182400;31;3022917;107374182400;"False";"User"
"2023-07-29";"1254@anonimo.com";;"False";;"2023-05-04";180;"2021-06-17";637;74012619;105226698752;106300440576;107374182400;98;23018182;107374182400;"False";"User"
"2023-07-29";"3861@anonimo.com";;"False";;"2023-07-28";180;"2023-07-06";280;35019681;52613349376;53150220288;53687091200;115;3206432;107374182400;"False";"User"
"2023-07-29";"4040@anonimo.com";;"False";;"2023-07-29";180;"2023-07-05";475;73348111;105226698752;106300440576;107374182400;1045;35286879;107374182400;"False";"User"
"2023-07-29";"998@anonimo.com";;"False";;;180;"2021-01-24";377;36636277;52613349376;53150220288;53687091200;25;329527;107374182400;"False";"User"
"2023-07-29";"5390@anonimo.com";;"False";;"2023-06-26";180;"2023-03-03";421;71259689;105226698752;106300440576;107374182400;152;4426427;107374182400;"False";"User"
"2023-07-29";"1133@anonimo.com";;"False";;;180;"2021-01-24";1174;27831621;52613349376;53150220288;53687091200;768;7145008;107374182400;"False";"Shared"
"2023-07-29";"4290@anonimo.com";;"False";;"2022-07-26";180;"2022-07-18";188;30101512;52613349376;53150220288;53687091200;41;3053994;107374182400;"False";"Shared"
"2023-07-29";"5312@anonimo.com";;"False";;"2023-07-11";180;"2023-06-12";381;58884983;105226698752;106300440576;107374182400;232;13960726;107374182400;"False";"User"
"2023-07-29";"3742@anonimo.com";;"False";;"2022-11-17";180;"2022-07-04";415;49427261;105226698752;106300440576;107374182400;240;3362749;107374182400;"False";"Shared"
"2023-07-29";"5138@anonimo.com";;"False";;"2023-05-22";180;"2022-01-13";292;53312766;105226698752;106300440576;107374182400;11;587721;107374182400;"False";"User"
"2023-07-29";"3505@anonimo.com";;"False";;"2023-03-23";180;"2023-02-06";450;50345929;105226698752;106300440576;107374182400;75;13146269;107374182400;"False";"User"
"2023-07-29";"4278@anonimo.com";;"False";;"2023-03-16";180;"2022-06-13";480;53289612;105226698752;106300440576;107374182400;240;54595323;107374182400;"False";"User"
"2023-07-29";"4130@anonimo.com";;"False";;"2023-01-29";180;"2022-11-30";403;50227433;105226698752;106300440576;107374182400;119;33338128;107374182400;"False";"User"
"2023-07-29";"4559@anonimo.com";;"False";;"2022-12-07";180;"2022-09-01";314;22585166;52613349376;53150220288;53687091200;15;241314;107374182400;"False";"User"
"2023-07-29";"1291@anonimo.com";;"False";;"2023-07-28";180;"2021-09-20";514;45827404;105226698752;106300440576;107374182400;92;16133313;107374182400;"False";"User"
"2023-07-29";"3499@anonimo.com";;"False";;"2023-03-10";180;"2023-01-31";326;21381494;52613349376;53150220288;53687091200;35;4512444;107374182400;"False";"User"
"2023-07-29";"5725@anonimo.com";;"False";;"2023-07-18";180;"2021-01-24";868;40965956;105226698752;106300440576;107374182400;4886;261163353;107374182400;"False";"User"
"2023-07-29";"5488@anonimo.com";;"False";;"2021-12-23";180;"2021-01-24";58;13334499;52613349376;53150220288;53687091200;1;318852;107374182400;"False";"Shared"
"2023-07-29";"5545@anonimo.com";;"False";;"2020-12-02";180;"2021-01-24";515;12416597;52613349376;53150220288;53687091200;582;3076915;107374182400;"False";"Shared"
"2023-07-29";"4366@anonimo.com";;"False";;"2023-05-30";180;"2023-05-19";145;13109194;52613349376;53150220288;53687091200;17;398630;107374182400;"False";"Shared"
"2023-07-29";"4998@anonimo.com";;"False";;"2023-07-27";180;"2023-07-05";426;31290535;105226698752;106300440576;107374182400;89;582143;107374182400;"False";"User"
"2023-07-29";"3850@anonimo.com";;"False";;"2023-07-28";180;"2023-07-10";172;12303099;52613349376;53150220288;53687091200;101;4225179;107374182400;"False";"User"
"2023-07-29";"4158@anonimo.com";;"False";;"2023-02-27";180;"2022-09-20";320;24116033;105226698752;106300440576;107374182400;23;1901204;107374182400;"False";"User"
"2023-07-29";"5280@anonimo.com";;"False";;"2023-07-29";180;"2023-06-30";275;21868185;105226698752;106300440576;107374182400;81;1394806;107374182400;"False";"User"
"2023-07-29";"4550@anonimo.com";;"False";;"2023-07-26";180;"2023-06-09";300;26500685;105226698752;106300440576;107374182400;68;3125675;107374182400;"False";"User"
"2023-07-29";"3411@anonimo.com";;"False";;"2022-12-22";180;"2022-07-18";147;10359424;52613349376;53150220288;53687091200;35;3858925;107374182400;"False";"Shared"
"2023-07-29";"3597@anonimo.com";;"False";;"2022-07-14";180;"2021-01-24";335;6166997;52613349376;53150220288;53687091200;722;3690180;107374182400;"False";"Shared"
"2023-07-29";"1320@anonimo.com";;"False";;"2022-01-24";180;"2022-01-03";131;7813297;52613349376;53150220288;53687091200;10;57698;107374182400;"False";"Shared"
"2023-07-29";"5736@anonimo.com";;"False";;"2023-07-28";180;"2023-02-09";19;9208223;52613349376;53150220288;53687091200;525533;62382200273;107374182400;"True";"Shared"
"2023-07-29";"1472@anonimo.com";;"False";;"2023-07-28";180;"2023-05-25";168;7122315;52613349376;53150220288;53687091200;61;600184;107374182400;"False";"User"
"2023-07-29";"4996@anonimo.com";;"False";;"2023-07-04";180;"2023-06-19";179;14196784;105226698752;106300440576;107374182400;108;2639300;107374182400;"False";"User"
"2023-07-29";"4734@anonimo.com";;"False";;"2023-07-27";180;"2023-07-17";238;17315029;105226698752;106300440576;107374182400;300;3149724;107374182400;"False";"User"
"2023-07-29";"3791@anonimo.com";;"False";;"2023-07-26";180;"2023-07-10";153;9857505;52613349376;53150220288;53687091200;26;378482;107374182400;"False";"User"
"2023-07-29";"4186@anonimo.com";;"False";;"2023-07-28";180;"2023-06-30";255;16093175;105226698752;106300440576;107374182400;660;4285886;107374182400;"False";"User"
"2023-07-29";"3220@anonimo.com";;"False";;"2022-11-22";180;"2022-09-20";200;15328352;105226698752;106300440576;107374182400;7;1174466;107374182400;"False";"User"
"2023-07-29";"4362@anonimo.com";;"False";;"2023-07-19";180;"2023-07-10";142;9548624;52613349376;53150220288;53687091200;58;7905882;107374182400;"False";"User"
"2023-07-29";"5070@anonimo.com";;"False";;;180;"2021-07-20";9;220490;52613349376;53150220288;53687091200;0;0;107374182400;"False";"Shared"
"2023-07-29";"4324@anonimo.com";;"False";;;180;"2021-01-24";11;664360;105226698752;106300440576;107374182400;0;0;107374182400;"True";"Shared"
"2023-07-29";"5470@anonimo.com";;"False";;;180;"2023-06-17";14;1469265;105226698752;106300440576;107374182400;0;0;107374182400;"False";"Shared"
"2023-07-29";"3187@anonimo.com";;"False";;;180;"2021-01-24";19;207067;52613349376;53150220288;53687091200;0;0;107374182400;"False";"Shared"
"2023-07-29";"5289@anonimo.com";;"False";;"2020-10-15";180;"2021-01-24";65;666452;52613349376;53150220288;53687091200;826;2466060;107374182400;"False";"Shared"
"2023-07-29";"4323@anonimo.com";;"False";;"2023-07-26";180;"2023-06-01";25;2746737;52613349376;53150220288;53687091200;3;228398;107374182400;"False";"Shared"
"2023-07-29";"3536@anonimo.com";;"False";;"2022-12-16";180;"2022-11-30";52;2351747;52613349376;53150220288;53687091200;0;31270;107374182400;"False";"Shared"
"2023-07-29";"2261@anonimo.com";;"False";;;180;"2021-01-24";18;263429;52613349376;53150220288;53687091200;0;0;107374182400;"False";"Shared"
"2023-07-29";"4344@anonimo.com";;"False";;;180;"2022-07-13";3;12974;52613349376;53150220288;53687091200;0;0;107374182400;"False";"Shared"
"2023-07-29";"5503@anonimo.com";;"False";;"2021-08-17";180;"2021-08-12";111;1258179;52613349376;53150220288;53687091200;0;2188;107374182400;"False";"Shared"
"2023-07-29";"5521@anonimo.com";;"False";;"2022-07-19";180;"2022-07-19";165;2728474;52613349376;53150220288;53687091200;168;2098304;107374182400;"False";"Shared"
"2023-07-29";"3690@anonimo.com";;"False";;;180;"2021-01-24";14;253778;105226698752;106300440576;107374182400;0;0;107374182400;"False";"Shared"
"2023-07-29";"5578@anonimo.com";;"False";;;180;"2022-09-22";6;189158;52613349376;53150220288;53687091200;0;0;107374182400;"False";"Shared"
"2023-07-29";"5581@anonimo.com";;"False";;;180;"2022-05-24";26;4457283;52613349376;53150220288;53687091200;0;0;107374182400;"False";"Shared"
"2023-07-29";"4342@anonimo.com";;"False";;;180;"2022-07-13";1;7859;52613349376;53150220288;53687091200;0;0;107374182400;"False";"Shared"
"2023-07-29";"5520@anonimo.com";;"False";;;180;"2021-10-09";17;198278;52613349376;53150220288;53687091200;0;5065;107374182400;"False";"Shared"
"2023-07-29";"4763@anonimo.com";;"False";;"2023-02-24";180;"2022-08-26";276;7177441;105226698752;106300440576;107374182400;18;1703249;107374182400;"False";"User"
"2023-07-29";"3570@anonimo.com";;"False";;"2023-02-01";180;"2023-01-17";241;5027652;105226698752;106300440576;107374182400;0;0;107374182400;"False";"User"
"2023-07-29";"3381@anonimo.com";;"False";;"2023-07-28";180;"2023-07-10";198;10353407;105226698752;106300440576;107374182400;151;2933112;107374182400;"False";"User"
"2023-07-29";"5741@anonimo.com";;"False";;"2022-11-28";180;"2022-11-24";313;4864005;105226698752;106300440576;107374182400;0;1082;107374182400;"False";"User"
