"Report Refresh Date";"User Principal Name";"Is Deleted";"Deleted Date";"Last Activity Date";"Assigned Products";"Report Period";"User Id";"Is External";"Team Chat Message Count";"Private Chat Message Count";"Call Count";"Meeting Count";"Meetings Organized Count";"Meetings Attended Count";"Ad Hoc Meetings Organized Count";"Ad Hoc Meetings Attended Count";"Scheduled One-time Meetings Organized Count";"Scheduled One-time Meetings Attended Count";"Scheduled Recurring Meetings Organized Count";"Scheduled Recurring Meetings Attended Count";"Audio Duration";"Video Duration";"Screen Share Duration";"Audio Duration In Seconds";"Video Duration In Seconds";"Screen Share Duration In Seconds";"Has Other Action";"Urgent Messages";"Post Messages";"Tenant Display Name";"Shared Channel Tenant Display Names";"Reply Messages";"Is Licensed"
"2023-07-30";"5160@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT 365 E5+PROJECT PLAN 5+ENTERPRISE MOBILITY + SECURITY E3";180;"a02582ac-dd77-4a58-8310-eda81df832d1";"False";0;3634;147;211;81;211;6;50;74;114;1;47;"P6DT22H27M23S";"P1DT12H38M20S";"P3DT15H11M52S";599243;131900;313912;"No";0;0;;;0;"Yes"
"2023-07-30";"4250@anonimo.com";"False";;"2023-03-25";;180;"60c30ff4-da91-4906-aec0-c4243cc1f9f2";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1392@anonimo.com";"False";;"2023-02-17";"MICROSOFT POWER AUTOMATE FREE";180;"3568d9c9-6106-4748-a5e1-c9d5dce002e9";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1168@anonimo.com";"False";;"2023-03-14";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;"9816efa2-446b-4dbe-81ff-93040695492e";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4527@anonimo.com";"False";;"2023-07-30";"DYNAMICS 365 CUSTOMER VOICE USL+MICROSOFT 365 AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+VISIO PLAN 2+ENTERPRISE MOBILITY + SECURITY E3+MICROSOFT 365 E5";180;"3650784a-82a1-4d34-9509-ce8bc964c621";"False";6;6946;161;190;46;190;10;64;35;82;0;43;"P7DT14H12M12S";"PT16H6M51S";"P6DT14H49M10S";655932;58011;571750;"No";1;4;;;2;"Yes"
"2023-07-30";"1420@anonimo.com";"False";;"2023-04-04";"MICROSOFT POWER AUTOMATE FREE";180;"a23a2a7d-5a60-4bf7-b0e1-b8e0a1bf30e0";"False";0;53;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"Yes"
"2023-07-30";"5243@anonimo.com";"False";;"2023-05-08";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"84add312-9845-4603-a4a1-1f71f6d4fc29";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3737@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;"3a3fe54c-d978-4312-ba93-0c7adda3f67e";"False";0;4852;254;255;27;255;12;93;15;129;0;33;"P9DT12H28M53S";"P1DT19H6M45S";"P8DT1H36M54S";822533;155205;697014;"No";0;0;;;0;"Yes"
"2023-07-30";"3549@anonimo.com";"False";;"2023-07-29";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3";180;"06bb2390-87e3-48f7-816f-43942591c72c";"False";599;7343;28;17;2;17;2;7;0;10;0;0;"PT15H11M59S";"PT9H17M16S";"PT11H44M51S";54719;33436;42291;"No";0;218;;;381;"Yes"
"2023-07-30";"4999@anonimo.com";"False";;"2023-07-29";"MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;"e054d5d8-92de-4951-b51f-f53053da0018";"False";0;7753;8;7;1;7;1;5;0;2;0;0;"PT8H8M10S";"PT0S";"PT7H41M55S";29290;0;27715;"No";0;0;;;0;"Yes"
"2023-07-30";"5122@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"95f242cc-6388-42db-aa35-57fe9904a2b9";"False";0;4922;68;17;2;17;2;10;0;1;0;6;"PT12H30M22S";"PT3H5M25S";"PT9H51M37S";45022;11125;35497;"No";0;0;;;0;"Yes"
"2023-07-30";"4749@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;"1306bd94-b601-44f4-906a-a618417deec5";"False";0;4052;13;41;24;41;0;2;15;27;9;12;"P3DT13H49M39S";"P1DT18H22M28S";"P1DT16H6M58S";308979;152548;144418;"No";0;0;;;0;"Yes"
"2023-07-30";"4699@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;"ae55f6a9-2373-4957-b754-e5fe6ab55fbd";"False";0;7462;265;54;11;54;7;32;4;14;0;8;"P2DT7H19M30S";"PT18H26M46S";"P1DT22H52M54S";199170;66406;168774;"No";0;0;;;0;"Yes"
"2023-07-30";"4378@anonimo.com";"False";;"2023-07-11";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"9966c825-0807-4cfa-9552-a96d2614fbdb";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4045@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 AUDIO CONFERENCING+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"2b4b3795-9853-4410-9f8f-3ea7edc45bfe";"False";0;7663;357;123;54;123;9;30;45;63;0;30;"P4DT23H5M36S";"PT19H29M25S";"P3DT11H10M";428736;70165;299400;"No";1;0;;;0;"Yes"
"2023-07-30";"5532@anonimo.com";"False";;"2023-06-21";;180;"9936a84a-7612-4f7e-9df2-7da8e49f9f54";"False";0;0;0;1;0;1;0;0;0;1;0;0;"PT8M12S";"PT8M12S";"PT8M12S";492;492;492;"No";0;0;;;0;"No"
"2023-07-30";"3550@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3";180;"efea2dc6-9a1f-4e4f-b24e-7c84cb70c2a3";"False";0;42;3;32;1;32;0;5;1;10;0;17;"PT11H50M56S";"PT5H48M";"PT11H4M43S";42656;20880;39883;"No";0;0;;;0;"Yes"
"2023-07-30";"1238@anonimo.com";"False";;"2023-03-16";"MICROSOFT 365 E3";180;"9cae2615-6b10-490d-8198-ac0603719c61";"False";0;0;0;1;0;1;0;0;0;1;0;0;"PT1H7M9S";"PT1H7M9S";"PT1H7M9S";4029;4029;4029;"No";0;0;;;0;"Yes"
"2023-07-30";"4351@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 F1";180;"ea23d860-cd07-4123-8273-d2551307b57f";"False";0;601;21;18;6;18;1;5;5;13;0;0;"PT14H20M41S";"PT2H11M4S";"PT11H32M18S";51641;7864;41538;"No";0;0;;;0;"Yes"
"2023-07-30";"5430@anonimo.com";"False";;"2023-07-29";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE";180;"259268cc-32a4-495e-ae9b-9cafb290f34f";"False";0;17319;184;155;25;155;16;45;9;24;0;86;"P4DT7H26M23S";"P2DT3H50M22S";"P3DT21H5M10S";372383;186622;335110;"No";12;0;;;0;"Yes"
"2023-07-30";"1263@anonimo.com";"False";;"2023-07-30";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"e3772697-5bda-4904-89ef-16dd02026131";"False";0;3104;13;62;24;62;2;7;10;33;12;22;"P2DT12H3M23S";"P2DT9H29M24S";"P2DT1H20M32S";216203;206964;177632;"No";0;0;;;0;"Yes"
"2023-07-30";"873@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;"7f07a65e-2b10-4098-8561-1d8a7c2d5c62";"False";0;21;0;4;3;4;0;0;3;4;0;0;"PT1H33M44S";"PT1H33M44S";"PT37M42S";5624;5624;2262;"No";0;0;;;0;"Yes"
"2023-07-30";"3798@anonimo.com";"False";;"2023-07-25";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+POWER BI PRO";180;"be6f0de7-e691-4499-8120-89a615473be4";"False";6;5636;101;269;46;269;23;53;15;116;8;99;"P5DT22H48M37S";"PT19H6M45S";"P5DT7H51M12S";514117;68805;460272;"No";0;0;;;6;"Yes"
"2023-07-30";"1502@anonimo.com";"False";;"2023-05-05";;180;"aa879e8a-b9d4-4eb6-b537-a8f846e49578";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"4329@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)";180;"4d2c7bd0-4d60-4b0c-9ed3-8eef91836f1c";"False";70;1650;16;1;0;1;0;1;0;0;0;0;"PT2H15M17S";"PT15M18S";"PT1H41M52S";8117;918;6112;"No";0;70;;;0;"Yes"
"2023-07-30";"5725@anonimo.com";"False";;"2022-12-27";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;"1cfeeb4c-9b53-45a0-9ef5-6649c21bca88";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"Yes"
"2023-07-30";"1364@anonimo.com";"False";;"2023-02-23";;180;"ada37008-447f-4c79-aa4c-2cccf9ab5f26";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3416@anonimo.com";"False";;"2023-07-30";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;"d94badb0-22ab-4485-93bc-a5e98b28e63d";"False";433;5899;117;87;17;87;16;52;1;21;0;14;"P1DT19H21M3S";"PT4H48M29S";"P1DT3H42M8S";156063;17309;99728;"No";0;28;;;405;"Yes"
"2023-07-30";"1425@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS PREMIUM";180;"93f12f59-a459-4d8b-aa8b-86853220387f";"False";272;3119;15;10;2;10;2;4;0;6;0;0;"PT6H51M49S";"PT2H38M47S";"PT6H26M4S";24709;9527;23164;"No";0;247;;;25;"Yes"
"2023-07-30";"4449@anonimo.com";"False";;"2023-07-28";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT 365 E3+POWER BI PRO";180;"d9592d94-1b87-40d2-92fc-9722bae7c118";"False";0;10426;514;111;23;111;8;43;9;36;6;32;"P5DT21H37M22S";"PT22H9M24S";"P3DT7H55M50S";509842;79764;287750;"No";0;0;;;0;"Yes"
"2023-07-30";"4690@anonimo.com";"False";;"2023-06-20";;180;"b0b11f5e-6a3e-4079-9b9c-bec7f529b81b";"False";0;1;0;1;0;1;0;0;0;1;0;0;"PT1H58M18S";"PT1H58M18S";"PT1H58M18S";7098;7098;7098;"No";0;0;;;0;"No"
"2023-07-30";"3462@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;"22eac6a8-4ec3-47ef-bf0d-9361b14ea9c5";"False";0;4933;161;275;113;275;13;42;100;185;0;48;"P8DT23H48M23S";"P5DT1H42M39S";"P6DT18H23M52S";776903;438159;584632;"No";5;0;;;0;"Yes"
"2023-07-30";"1495@anonimo.com";"False";;"2023-03-23";"MICROSOFT TEAMS EXPLORATORY";180;"c6bc56f9-bb47-426b-9b1f-1d4e685dec2c";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"Yes"
"2023-07-30";"3820@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT STREAM TRIAL+MICROSOFT POWER AUTOMATE FREE+OFFICE 365 E5 WITHOUT AUDIO CONFERENCING";180;"43a8d29f-eb53-4e6a-97f3-8dab3a6fec11";"False";0;3024;73;55;18;55;5;9;13;40;0;5;"P2DT31M16S";"P1DT12H10M25S";"P1DT9H29M52S";174676;130225;120592;"No";0;0;;;0;"Yes"
"2023-07-30";"4714@anonimo.com";"False";;"2023-03-27";;180;"c773e838-16bc-4c3a-b648-50bd43df6ca3";"False";0;24;5;1;0;1;0;1;0;0;0;0;"PT1H54M27S";"PT1H31M21S";"PT22M29S";6867;5481;1349;"No";0;0;;;0;"Yes"
"2023-07-30";"5116@anonimo.com";"False";;"2023-07-21";"MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE";180;"799f9d66-1816-4a3d-a33d-af6db8b5df38";"False";0;5804;349;55;3;55;3;41;0;14;0;0;"P1DT5H46M35S";"PT6H24M28S";"PT18H13M6S";107195;23068;65586;"No";0;0;;;0;"Yes"
"2023-07-30";"4108@anonimo.com";"False";;"2023-07-30";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;"97386d4f-2b41-4589-a544-84c7d25a870d";"False";0;9;0;1;0;1;0;0;0;1;0;0;"PT14M57S";"PT0S";"PT14M57S";897;0;897;"No";0;0;;;0;"Yes"
"2023-07-30";"1311@anonimo.com";"False";;"2023-04-14";"MICROSOFT POWER AUTOMATE FREE";180;"c9f7d372-1f1e-47c4-adce-b75ecc639da0";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3516@anonimo.com";"False";;"2023-07-29";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+ENTERPRISE MOBILITY + SECURITY E3+PROJECT PLAN 5";180;"42d2334c-3f44-4bd3-b04a-e37add707e6c";"False";0;3060;53;264;13;264;5;32;8;123;0;109;"P6DT14H19M16S";"PT19H51M32S";"P5DT14H32M23S";569956;71492;484343;"No";0;0;;;0;"Yes"
"2023-07-30";"4693@anonimo.com";"False";;"2023-03-24";"MICROSOFT POWER AUTOMATE FREE";180;"d4f52d4f-535e-4d93-bd12-c58ca7fe0f81";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3947@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 E5+PROJECT PLAN 5+WINDOWS 10/11 ENTERPRISE E5";180;"023b8d1f-755b-450a-afa1-a8483402b186";"False";9;7709;507;528;368;528;78;138;283;344;6;44;"P18DT1H3M12S";"P9DT8H4M2S";"P15DT9H29M48S";1558992;806642;1330188;"No";19;7;;;2;"Yes"
"2023-07-30";"5779@anonimo.com";"False";;"2023-05-22";;180;"e769f377-28e8-4c79-94ef-404dbbf58275";"False";0;3;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"No"
"2023-07-30";"3708@anonimo.com";"False";;"2023-04-30";;180;"ecbb9794-cb6b-44ac-affc-1e1b2d73b6a2";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"5426@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 F1";180;"098f0493-6b48-4ef2-80f9-1b20dfe57a29";"False";1;5;0;1;0;1;0;0;0;1;0;0;"PT17M29S";"PT0S";"PT17M29S";1049;0;1049;"No";0;0;;;1;"Yes"
"2023-07-30";"5355@anonimo.com";"False";;"2023-07-06";"MICROSOFT POWER AUTOMATE FREE";180;"87841c42-3855-4bfd-829a-dcd307ebd074";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1421@anonimo.com";"False";;"2023-07-30";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)+MICROSOFT 365 BUSINESS PREMIUM";180;"d7e489d0-f189-4b74-973f-ad18fe9aa7ff";"False";6;3039;19;26;2;26;1;18;0;7;0;0;"PT12H11M4S";"PT1H37M24S";"PT10H19M17S";43864;5844;37157;"No";0;6;;;0;"Yes"
"2023-07-30";"3229@anonimo.com";"False";;"2023-07-12";;180;"8103439c-a603-449a-a087-fcdbf93955b8";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3253@anonimo.com";"False";;"2023-03-17";;180;"af609628-d783-4b4b-8555-64eb24f7eacd";"False";0;10;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"No"
"2023-07-30";"1362@anonimo.com";"False";;"2023-07-30";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;"ff63d9dd-6a1f-4878-bda1-b9e11652ced2";"False";0;4744;55;23;1;23;1;4;0;7;0;12;"P1DT4H31M11S";"PT15H2M4S";"PT23H9M11S";102671;54124;83351;"No";0;0;;;0;"Yes"
"2023-07-30";"4565@anonimo.com";"False";;"2023-07-19";"MICROSOFT 365 F1";180;"fb5d7283-e1b8-4992-8772-9007febfaff7";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"Yes"
"2023-07-30";"3751@anonimo.com";"False";;;"MICROSOFT TEAMS EXPLORATORY";180;"569d9296-2aa6-4f6d-9cef-93757029d2d0";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"No";0;0;;;0;"Yes"
"2023-07-30";"3780@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"17eb4f9a-176a-4d5e-8fd8-840d1a0c3665";"False";7;5943;87;20;2;20;2;17;0;3;0;0;"PT16H29M56S";"PT1H55M9S";"PT8H54M46S";59396;6909;32086;"No";0;7;;;0;"Yes"
"2023-07-30";"1341@anonimo.com";"False";;"2023-03-11";"MICROSOFT POWER AUTOMATE FREE";180;"8b344875-06c3-41a0-9a9e-d9a2028aa841";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1245@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"d75a4780-7258-469a-b9d4-eba026bf4995";"False";1;8468;272;257;76;257;11;43;64;170;0;43;"P9DT5H55M38S";"P4DT7H44M12S";"P7DT19H15M36S";798938;373452;674136;"No";0;0;;;1;"Yes"
"2023-07-30";"5242@anonimo.com";"False";;"2023-07-29";"MICROSOFT 365 BUSINESS VOICE (WITHOUT CALLING PLAN)+MICROSOFT 365 E5+VISIO PLAN 2+ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT POWER AUTOMATE FREE";180;"28ff0d54-4d1e-4489-8c1f-eff691c1b712";"False";1;6639;443;435;68;435;64;224;4;146;0;64;"P16DT11H45M23S";"P2DT18H16M28S";"P13DT16H46M14S";1424723;238588;1183574;"No";0;1;;;0;"Yes"
"2023-07-30";"1344@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE+POWER BI PRO";180;"4d6c517d-4868-4dbd-b0ff-8db4ec95de1a";"False";0;4780;121;134;19;134;6;51;13;76;0;7;"P3DT8H43M32S";"P1DT22M52S";"P2DT17H1M11S";290612;87772;234071;"No";0;0;;;0;"Yes"
"2023-07-30";"4262@anonimo.com";"False";;"2023-07-30";"ENTERPRISE MOBILITY + SECURITY E3+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E5+MICROSOFT POWER AUTOMATE FREE+RIGHTS MANAGEMENT ADHOC+MICROSOFT 365 AUDIO CONFERENCING";180;"950e9302-d68e-4a09-950b-6c3527ee65fb";"False";0;3233;147;194;4;194;4;50;0;85;0;58;"P7DT3H54M44S";"P6DT7H39M36S";"P5DT8H55M40S";618884;545976;464140;"No";0;0;;;0;"Yes"
"2023-07-30";"5210@anonimo.com";"False";;"2023-07-24";"MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE+DYNAMICS 365 CUSTOMER ENGAGEMENT PLAN+WINDOWS 10/11 ENTERPRISE E5+MICROSOFT 365 E3+MICROSOFT FABRIC (FREE)+POWER BI PRO";180;"456ddaaf-6554-4895-af3b-770ccd06780b";"False";0;22871;506;429;91;429;33;180;55;140;3;109;"P13DT9H25M2S";"P3DT10H27M54S";"P10DT18H17M52S";1157102;296874;929872;"No";0;0;;;0;"Yes"
"2023-07-30";"4550@anonimo.com";"False";;"2023-07-27";"MICROSOFT 365 E3";180;"b985cd60-113d-4131-b109-df0e854d4418";"False";0;684;19;9;1;9;1;6;0;3;0;0;"PT17H24M17S";"PT2H18M34S";"PT14H25M44S";62657;8314;51944;"No";0;0;;;0;"Yes"
"2023-07-30";"913@anonimo.com";"False";;"2023-07-30";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"e9780098-0834-45ab-9d7b-1336735f2450";"False";70;615;11;6;1;6;1;5;0;1;0;0;"PT2H11M11S";"PT55M46S";"PT1H52M19S";7871;3346;6739;"No";0;70;;;0;"Yes"
"2023-07-30";"4217@anonimo.com";"False";;"2023-04-15";;180;"8a93bd1a-2290-454b-8fd0-8116f0aeebba";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1477@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"b2d7925f-1b0b-49a1-a321-31a02b244d4b";"False";0;4726;184;140;25;140;25;81;0;24;0;35;"P2DT17H32M2S";"P1DT8H14M25S";"P1DT14H54M50S";235922;116065;140090;"No";6;0;;;0;"Yes"
"2023-07-30";"3273@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE";180;"12430fbc-ab9c-4c5c-adb2-cd181365fb53";"False";0;8124;148;150;68;150;9;33;59;100;0;17;"P4DT10H46M59S";"P3DT3H40M42S";"P3DT2H26M10S";384419;272442;267970;"No";0;0;;;0;"Yes"
"2023-07-30";"3650@anonimo.com";"False";;"2023-07-14";;180;"e1da69db-c2c3-482e-801f-b5766123ecaa";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"5319@anonimo.com";"False";;"2023-07-28";"MICROSOFT FABRIC (FREE)+MICROSOFT 365 F1";180;"b2a67302-e0e6-4847-955c-3850368a1088";"False";0;22;0;5;0;5;0;0;0;5;0;0;"PT3H58M25S";"PT3H58M25S";"PT3H20M41S";14305;14305;12041;"No";0;0;;;0;"Yes"
"2023-07-30";"4671@anonimo.com";"False";;"2023-02-06";;180;"59827268-e124-4ad6-9a4a-1390be68b632";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1044@anonimo.com";"False";;"2023-07-30";"MICROSOFT POWER AUTOMATE FREE+POWER BI PRO+MICROSOFT 365 BUSINESS PREMIUM";180;"b16ea732-9c57-4dba-adeb-0a42913b7f62";"False";0;3736;43;109;27;109;11;34;16;51;0;24;"P2DT6H13M14S";"PT10H25M8S";"P1DT18H49M45S";195194;37508;154185;"No";0;0;;;0;"Yes"
"2023-07-30";"1434@anonimo.com";"False";;"2023-03-30";"MICROSOFT POWER AUTOMATE FREE";180;"e4c0c406-b7d4-420e-ae95-32783b7bbf3e";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"1448@anonimo.com";"False";;"2023-02-28";"MICROSOFT POWER AUTOMATE FREE";180;"02873a33-7604-4a8b-b762-1632306a5512";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"5723@anonimo.com";"False";;"2023-07-26";"MICROSOFT POWER AUTOMATE FREE+MICROSOFT 365 F1";180;"71930b3b-a79a-4553-a069-7a3972fa2338";"False";0;62;1;14;35;14;0;0;35;14;0;0;"PT4H11M6S";"PT1H41M19S";"PT2H42M43S";15066;6079;9763;"No";0;0;;;0;"Yes"
"2023-07-30";"5124@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E3+MICROSOFT POWER AUTOMATE FREE+MICROSOFT FABRIC (FREE)";180;"e22da593-ee73-4663-909c-c636f0d0b787";"False";0;1969;39;81;14;81;2;13;12;36;0;32;"P2DT7H10M51S";"P1DT15H48M32S";"P1DT19H10M35S";198651;143312;155435;"No";0;0;;;0;"Yes"
"2023-07-30";"1239@anonimo.com";"False";;"2023-03-16";"MICROSOFT 365 E3";180;"8706b4a1-f9d4-4229-a697-9ea78ff371fa";"False";0;0;0;1;0;1;0;0;0;1;0;0;"PT4M56S";"PT4M56S";"PT4M56S";296;296;296;"No";0;0;;;0;"Yes"
"2023-07-30";"3910@anonimo.com";"False";;"2023-07-28";"OFFICE 365 E5 WITHOUT AUDIO CONFERENCING+MICROSOFT 365 AUDIO CONFERENCING+MICROSOFT POWER AUTOMATE FREE";180;"8c74dec2-dc7c-4f37-8f29-39340ddddf1c";"False";0;11017;305;124;38;124;38;83;0;19;0;22;"P4DT12H42M18S";"P1DT2H28M16S";"P3DT13H20S";391338;95296;306020;"No";0;0;;;0;"Yes"
"2023-07-30";"3730@anonimo.com";"False";;"2023-04-20";"MICROSOFT FABRIC (FREE)+MICROSOFT POWER AUTOMATE FREE";180;"3dede9f8-f981-4a39-8062-0a27c0018821";"False";0;0;0;0;0;0;0;0;0;0;0;0;"PT0S";"PT0S";"PT0S";0;0;0;"Yes";0;0;;;0;"No"
"2023-07-30";"3414@anonimo.com";"False";;"2023-07-28";"MICROSOFT 365 E5+PROJECT PLAN 5+MICROSOFT 365 AUDIO CONFERENCING+VISIO PLAN 2+WINDOWS 10/11 ENTERPRISE E5";180;"17bc6eaf-4bf6-46f0-830e-2896182c0467";"False";10;15186;378;444;106;444;36;197;22;167;48;80;"P10DT10H58M16S";"P3DT1H28M46S";"P7DT17H27M31S";903496;264526;667651;"No";0;3;;;7;"Yes"
